,latitude,longitude
70966,-26.978433,-48.681534
70967,-26.978429,-48.681537
70968,-26.978426,-48.681539
70969,-26.978424,-48.68154
70970,-26.978422,-48.681541
70971,-26.97842,-48.681543
70972,-26.978415,-48.681546
70973,-26.978413,-48.681548
70974,-26.978411,-48.681549
70975,-26.978408,-48.681551
70976,-26.978406,-48.681552
70977,-26.978402,-48.681556
70978,-26.9784,-48.681557
70979,-26.978395,-48.68156
70980,-26.978393,-48.681562
70981,-26.97839,-48.681564
70982,-26.978388,-48.681565
70983,-26.978385,-48.681568
70984,-26.978381,-48.68157
70985,-26.978378,-48.681572
70986,-26.978375,-48.681574
70987,-26.978373,-48.681575
70988,-26.978368,-48.681579
70989,-26.978366,-48.681581
70990,-26.978364,-48.681582
70991,-26.978361,-48.681584
70992,-26.978355,-48.681588
70993,-26.978353,-48.68159
70994,-26.978348,-48.681593
70995,-26.978346,-48.681595
70996,-26.978344,-48.681596
70997,-26.978342,-48.681597
70998,-26.978334,-48.681603
70999,-26.978332,-48.681604
71000,-26.978328,-48.681607
71001,-26.978326,-48.681608
71002,-26.978322,-48.681612
71003,-26.97832,-48.681613
71004,-26.978315,-48.681616
71005,-26.97831,-48.681619
71006,-26.978308,-48.681621
71007,-26.978302,-48.681626
71008,-26.9783,-48.681627
71009,-26.978298,-48.681628
71010,-26.978295,-48.68163
71011,-26.97829,-48.681633
71012,-26.978288,-48.681635
71013,-26.978282,-48.681639
71014,-26.978271,-48.681638
71015,-26.978265,-48.681641
71016,-26.978263,-48.681643
71017,-26.978257,-48.681647
71018,-26.978255,-48.681648
71019,-26.978253,-48.681649
71020,-26.97825,-48.681651
71021,-26.978243,-48.681656
71022,-26.978241,-48.681657
71023,-26.978237,-48.68166
71024,-26.978235,-48.681662
71025,-26.978231,-48.681664
71026,-26.978229,-48.681665
71027,-26.978227,-48.681667
71028,-26.978223,-48.681669
71029,-26.97822,-48.681671
71030,-26.978217,-48.681674
71031,-26.978209,-48.681678
71032,-26.978207,-48.68168
71033,-26.978204,-48.681682
71034,-26.978202,-48.681683
71035,-26.9782,-48.681685
71036,-26.978196,-48.681687
71037,-26.978194,-48.681689
71038,-26.978192,-48.68169
71039,-26.978189,-48.681692
71040,-26.978186,-48.681694
71041,-26.978184,-48.681695
71042,-26.978181,-48.681697
71043,-26.978179,-48.681699
71044,-26.978176,-48.681701
71045,-26.978173,-48.681703
71046,-26.978171,-48.681704
71047,-26.978169,-48.681705
71048,-26.978167,-48.681706
71049,-26.978165,-48.681708
71050,-26.978162,-48.68171
71051,-26.97816,-48.681711
71052,-26.978158,-48.681712
71053,-26.978156,-48.681714
71054,-26.978151,-48.681717
71055,-26.978149,-48.681719
71056,-26.978145,-48.681721
71057,-26.978142,-48.681723
71058,-26.978138,-48.681726
71059,-26.978136,-48.681727
71060,-26.978133,-48.681729
71061,-26.97813,-48.681731
71062,-26.978128,-48.681732
71063,-26.978126,-48.681734
71064,-26.978124,-48.681736
71065,-26.978122,-48.681737
71066,-26.978117,-48.68174
71067,-26.978115,-48.681741
71068,-26.97811,-48.681745
71069,-26.978107,-48.681747
71070,-26.978103,-48.681749
71071,-26.978101,-48.68175
71072,-26.978098,-48.681753
71073,-26.978082,-48.681749
71074,-26.97808,-48.68175
71075,-26.978076,-48.681753
71076,-26.978073,-48.681755
71077,-26.978071,-48.681756
71078,-26.978069,-48.681757
71079,-26.978066,-48.68176
71080,-26.978064,-48.681761
71081,-26.978058,-48.681764
71082,-26.978056,-48.681765
71083,-26.978052,-48.681768
71084,-26.97805,-48.681769
71085,-26.978045,-48.681772
71086,-26.978043,-48.681773
71087,-26.978039,-48.681776
71088,-26.978036,-48.681778
71089,-26.978033,-48.68178
71090,-26.978029,-48.681782
71091,-26.978027,-48.681784
71092,-26.978022,-48.681787
71093,-26.97802,-48.681788
71094,-26.978015,-48.681791
71095,-26.978013,-48.681792
71096,-26.97801,-48.681794
71097,-26.978008,-48.681796
71098,-26.978006,-48.681797
71099,-26.978003,-48.681799
71100,-26.978,-48.6818
71101,-26.977995,-48.681804
71102,-26.977992,-48.681805
71103,-26.97799,-48.681806
71104,-26.977986,-48.681809
71105,-26.977983,-48.681811
71106,-26.977979,-48.681813
71107,-26.977977,-48.681814
71108,-26.977972,-48.681818
71109,-26.97797,-48.681819
71110,-26.977966,-48.681822
71111,-26.977964,-48.681823
71112,-26.977962,-48.681824
71113,-26.977957,-48.681827
71114,-26.977955,-48.681828
71115,-26.977953,-48.681829
71116,-26.97795,-48.681831
71117,-26.977948,-48.681833
71118,-26.977945,-48.681835
71119,-26.977943,-48.681836
71120,-26.977941,-48.681837
71121,-26.977936,-48.68184
71122,-26.977933,-48.681842
71123,-26.977929,-48.681845
71124,-26.977922,-48.681849
71125,-26.97792,-48.68185
71126,-26.977918,-48.681851
71127,-26.977916,-48.681852
71128,-26.977911,-48.681856
71129,-26.977907,-48.681858
71130,-26.977905,-48.681859
71131,-26.977903,-48.68186
71132,-26.9779,-48.681863
71133,-26.977886,-48.681857
71134,-26.977883,-48.681859
71135,-26.977881,-48.68186
71136,-26.977879,-48.681862
71137,-26.977875,-48.681863
71138,-26.977872,-48.681866
71139,-26.97787,-48.681866
71140,-26.977868,-48.681868
71141,-26.977863,-48.681871
71142,-26.97786,-48.681872
71143,-26.977858,-48.681874
71144,-26.977856,-48.681875
71145,-26.977853,-48.681877
71146,-26.977848,-48.68188
71147,-26.977845,-48.681881
71148,-26.977843,-48.681882
71149,-26.977838,-48.681885
71150,-26.977832,-48.681889
71151,-26.97783,-48.68189
71152,-26.977825,-48.681893
71153,-26.977823,-48.681894
71154,-26.977819,-48.681896
71155,-26.977816,-48.681898
71156,-26.977813,-48.6819
71157,-26.97781,-48.681902
71158,-26.977808,-48.681903
71159,-26.977806,-48.681904
71160,-26.977802,-48.681906
71161,-26.977795,-48.681911
71162,-26.977793,-48.681912
71163,-26.977791,-48.681913
71164,-26.977787,-48.681915
71165,-26.97778,-48.681919
71166,-26.977778,-48.681921
71167,-26.977776,-48.681922
71168,-26.977772,-48.681924
71169,-26.97777,-48.681925
71170,-26.977768,-48.681927
71171,-26.977766,-48.681928
71172,-26.977764,-48.681929
71173,-26.977757,-48.681933
71174,-26.977755,-48.681935
71175,-26.977753,-48.681936
71176,-26.977749,-48.681938
71177,-26.977742,-48.681942
71178,-26.977734,-48.681947
71179,-26.977729,-48.68195
71180,-26.977727,-48.681951
71181,-26.97772,-48.681956
71182,-26.977717,-48.681957
71183,-26.977715,-48.681958
71184,-26.977712,-48.68196
71185,-26.977705,-48.681965
71186,-26.977702,-48.681966
71187,-26.977697,-48.681969
71188,-26.977681,-48.681951
71189,-26.977675,-48.681954
71190,-26.977673,-48.681955
71191,-26.977671,-48.681956
71192,-26.977666,-48.681959
71193,-26.977664,-48.68196
71194,-26.977662,-48.681961
71195,-26.97766,-48.681962
71196,-26.977658,-48.681963
71197,-26.977656,-48.681964
71198,-26.97765,-48.681967
71199,-26.977648,-48.681968
71200,-26.977646,-48.681969
71201,-26.977642,-48.681971
71202,-26.977639,-48.681972
71203,-26.977635,-48.681974
71204,-26.977633,-48.681975
71205,-26.977627,-48.681979
71206,-26.977624,-48.68198
71207,-26.977622,-48.681981
71208,-26.977619,-48.681982
71209,-26.977617,-48.681983
71210,-26.977611,-48.681986
71211,-26.977608,-48.681988
71212,-26.977605,-48.681989
71213,-26.977603,-48.681991
71214,-26.977599,-48.681992
71215,-26.977595,-48.681994
71216,-26.977591,-48.681996
71217,-26.977588,-48.681998
71218,-26.977583,-48.682
71219,-26.977581,-48.682001
71220,-26.977578,-48.682003
71221,-26.977575,-48.682004
71222,-26.977572,-48.682006
71223,-26.977568,-48.682008
71224,-26.977566,-48.682009
71225,-26.977564,-48.68201
71226,-26.977559,-48.682012
71227,-26.977556,-48.682014
71228,-26.977553,-48.682016
71229,-26.977551,-48.682016
71230,-26.977548,-48.682018
71231,-26.977543,-48.682021
71232,-26.977541,-48.682022
71233,-26.977536,-48.682024
71234,-26.977532,-48.682026
71235,-26.977526,-48.682029
71236,-26.977524,-48.68203
71237,-26.977522,-48.682031
71238,-26.977519,-48.682033
71239,-26.977516,-48.682034
71240,-26.977514,-48.682035
71241,-26.977511,-48.682037
71242,-26.977509,-48.682038
71243,-26.977502,-48.682041
71244,-26.9775,-48.682042
71245,-26.977495,-48.682045
71246,-26.977493,-48.682046
71247,-26.977487,-48.682049
71248,-26.977481,-48.682034
71249,-26.977479,-48.682034
71250,-26.977475,-48.682036
71251,-26.977472,-48.682038
71252,-26.977467,-48.68204
71253,-26.977463,-48.682041
71254,-26.97746,-48.682043
71255,-26.977455,-48.682045
71256,-26.977453,-48.682046
71257,-26.977447,-48.682049
71258,-26.977445,-48.682049
71259,-26.977443,-48.68205
71260,-26.977439,-48.682052
71261,-26.977437,-48.682053
71262,-26.977432,-48.682055
71263,-26.97743,-48.682056
71264,-26.977425,-48.682058
71265,-26.977422,-48.68206
71266,-26.977418,-48.682061
71267,-26.977414,-48.682063
71268,-26.977411,-48.682064
71269,-26.977406,-48.682067
71270,-26.977404,-48.682068
71271,-26.977398,-48.68207
71272,-26.977396,-48.682071
71273,-26.977392,-48.682073
71274,-26.977389,-48.682074
71275,-26.977384,-48.682077
71276,-26.977382,-48.682078
71277,-26.977378,-48.68208
71278,-26.977376,-48.68208
71279,-26.977374,-48.682081
71280,-26.97737,-48.682083
71281,-26.977366,-48.682085
71282,-26.977362,-48.682087
71283,-26.97736,-48.682088
71284,-26.977358,-48.682088
71285,-26.977356,-48.682089
71286,-26.977353,-48.682091
71287,-26.97735,-48.682092
71288,-26.977348,-48.682093
71289,-26.977345,-48.682094
71290,-26.977343,-48.682095
71291,-26.977341,-48.682096
71292,-26.977336,-48.682098
71293,-26.977333,-48.682099
71294,-26.977331,-48.6821
71295,-26.977329,-48.682101
71296,-26.977326,-48.682103
71297,-26.977319,-48.682106
71298,-26.977317,-48.682106
71299,-26.977314,-48.682108
71300,-26.977311,-48.682109
71301,-26.977309,-48.68211
71302,-26.977305,-48.682112
71303,-26.977303,-48.682113
71304,-26.977301,-48.682114
71305,-26.977295,-48.682116
71306,-26.977293,-48.682117
71307,-26.977291,-48.682118
71308,-26.977289,-48.682119
71309,-26.977287,-48.68212
71310,-26.977278,-48.682124
71311,-26.977276,-48.682125
71312,-26.977274,-48.682126
71313,-26.97727,-48.682128
71314,-26.977266,-48.68211
71315,-26.977259,-48.682112
71316,-26.977257,-48.682113
71317,-26.977249,-48.682116
71318,-26.977244,-48.682118
71319,-26.977242,-48.682119
71320,-26.97724,-48.68212
71321,-26.977233,-48.682123
71322,-26.977231,-48.682123
71323,-26.977228,-48.682124
71324,-26.977225,-48.682126
71325,-26.977216,-48.682129
71326,-26.977214,-48.68213
71327,-26.977212,-48.682131
71328,-26.977209,-48.682132
71329,-26.977202,-48.682134
71330,-26.9772,-48.682135
71331,-26.977192,-48.682138
71332,-26.97719,-48.682139
71333,-26.977188,-48.68214
71334,-26.977186,-48.682141
71335,-26.977184,-48.682142
71336,-26.977176,-48.682145
71337,-26.977174,-48.682146
71338,-26.977172,-48.682146
71339,-26.977168,-48.682148
71340,-26.977166,-48.682148
71341,-26.977159,-48.682151
71342,-26.977157,-48.682152
71343,-26.977155,-48.682153
71344,-26.977152,-48.682154
71345,-26.97715,-48.682155
71346,-26.977145,-48.682157
71347,-26.977143,-48.682158
71348,-26.97714,-48.682159
71349,-26.977135,-48.682161
71350,-26.977133,-48.682162
71351,-26.977131,-48.682162
71352,-26.977127,-48.682164
71353,-26.977124,-48.682165
71354,-26.977119,-48.682167
71355,-26.977117,-48.682168
71356,-26.977115,-48.682169
71357,-26.977111,-48.68217
71358,-26.977108,-48.682172
71359,-26.977103,-48.682173
71360,-26.977101,-48.682174
71361,-26.977095,-48.682177
71362,-26.977093,-48.682177
71363,-26.977091,-48.682178
71364,-26.977089,-48.682179
71365,-26.977087,-48.68218
71366,-26.977083,-48.682181
71367,-26.977078,-48.682183
71368,-26.977075,-48.682184
71369,-26.977073,-48.682185
71370,-26.97707,-48.682186
71371,-26.977066,-48.682188
71372,-26.977061,-48.68219
71373,-26.977059,-48.682191
71374,-26.977054,-48.682193
71375,-26.977064,-48.682174
71376,-26.977061,-48.682175
71377,-26.977059,-48.682176
71378,-26.977056,-48.682176
71379,-26.977054,-48.682177
71380,-26.97705,-48.682179
71381,-26.977048,-48.682179
71382,-26.977046,-48.68218
71383,-26.977041,-48.682182
71384,-26.977038,-48.682183
71385,-26.977036,-48.682183
71386,-26.977034,-48.682184
71387,-26.977031,-48.682185
71388,-26.977025,-48.682187
71389,-26.977023,-48.682188
71390,-26.977021,-48.682189
71391,-26.977017,-48.68219
71392,-26.977015,-48.682191
71393,-26.97701,-48.682193
71394,-26.977008,-48.682193
71395,-26.977006,-48.682194
71396,-26.977001,-48.682196
71397,-26.976999,-48.682196
71398,-26.976996,-48.682197
71399,-26.976993,-48.682198
71400,-26.976991,-48.682199
71401,-26.976985,-48.682201
71402,-26.976983,-48.682202
71403,-26.97698,-48.682203
71404,-26.976977,-48.682204
71405,-26.97697,-48.682206
71406,-26.976968,-48.682207
71407,-26.976966,-48.682207
71408,-26.976961,-48.682209
71409,-26.976956,-48.682211
71410,-26.976953,-48.682212
71411,-26.976945,-48.682215
71412,-26.976943,-48.682215
71413,-26.976939,-48.682217
71414,-26.976937,-48.682217
71415,-26.976929,-48.68222
71416,-26.976927,-48.68222
71417,-26.976924,-48.682221
71418,-26.976921,-48.682222
71419,-26.976916,-48.682224
71420,-26.976914,-48.682225
71421,-26.976911,-48.682226
71422,-26.976906,-48.682228
71423,-26.976904,-48.682228
71424,-26.976897,-48.68223
71425,-26.976895,-48.682231
71426,-26.976891,-48.682233
71427,-26.976889,-48.682233
71428,-26.976884,-48.682235
71429,-26.97688,-48.682236
71430,-26.976876,-48.682238
71431,-26.976874,-48.682238
71432,-26.976872,-48.682239
71433,-26.976869,-48.68224
71434,-26.976866,-48.682241
71435,-26.976851,-48.68223
71436,-26.976849,-48.682231
71437,-26.976845,-48.682232
71438,-26.976843,-48.682233
71439,-26.976836,-48.682234
71440,-26.976834,-48.682235
71441,-26.976828,-48.682237
71442,-26.976826,-48.682238
71443,-26.976821,-48.682239
71444,-26.976819,-48.682239
71445,-26.976817,-48.68224
71446,-26.976814,-48.682241
71447,-26.976812,-48.682242
71448,-26.976809,-48.682243
71449,-26.976807,-48.682243
71450,-26.976804,-48.682244
71451,-26.9768,-48.682245
71452,-26.976796,-48.682246
71453,-26.976793,-48.682247
71454,-26.976787,-48.682249
71455,-26.976785,-48.682249
71456,-26.976783,-48.68225
71457,-26.97678,-48.682251
71458,-26.976778,-48.682251
71459,-26.976775,-48.682252
71460,-26.97677,-48.682254
71461,-26.976768,-48.682254
71462,-26.976766,-48.682255
71463,-26.976763,-48.682256
71464,-26.976758,-48.682257
71465,-26.976756,-48.682258
71466,-26.976751,-48.682259
71467,-26.976749,-48.68226
71468,-26.976746,-48.682261
71469,-26.976742,-48.682262
71470,-26.97674,-48.682263
71471,-26.976737,-48.682263
71472,-26.976735,-48.682264
71473,-26.976733,-48.682265
71474,-26.97673,-48.682265
71475,-26.976728,-48.682266
71476,-26.976725,-48.682267
71477,-26.976723,-48.682268
71478,-26.976716,-48.68227
71479,-26.976712,-48.682271
71480,-26.97671,-48.682271
71481,-26.976708,-48.682272
71482,-26.976706,-48.682273
71483,-26.976699,-48.682274
71484,-26.976697,-48.682275
71485,-26.976694,-48.682276
71486,-26.976691,-48.682277
71487,-26.976689,-48.682277
71488,-26.976685,-48.682279
71489,-26.976681,-48.68228
71490,-26.976674,-48.682282
71491,-26.976672,-48.682282
71492,-26.97667,-48.682283
71493,-26.976667,-48.682284
71494,-26.976664,-48.682285
71495,-26.976657,-48.682287
71496,-26.976655,-48.682287
71497,-26.976653,-48.682288
71498,-26.976649,-48.682289
71499,-26.976647,-48.68229
71500,-26.976641,-48.682291
71501,-26.976649,-48.682273
71502,-26.976647,-48.682274
71503,-26.976645,-48.682274
71504,-26.97664,-48.682276
71505,-26.976638,-48.682276
71506,-26.976635,-48.682277
71507,-26.976632,-48.682277
71508,-26.97663,-48.682278
71509,-26.976623,-48.68228
71510,-26.976621,-48.68228
71511,-26.976618,-48.682281
71512,-26.976615,-48.682282
71513,-26.976607,-48.682284
71514,-26.976605,-48.682284
71515,-26.976603,-48.682285
71516,-26.976601,-48.682285
71517,-26.976599,-48.682286
71518,-26.976593,-48.682287
71519,-26.976591,-48.682288
71520,-26.976582,-48.68229
71521,-26.97658,-48.68229
71522,-26.976578,-48.682291
71523,-26.976576,-48.682291
71524,-26.976573,-48.682292
71525,-26.976566,-48.682294
71526,-26.976564,-48.682294
71527,-26.976562,-48.682295
71528,-26.976558,-48.682296
71529,-26.976556,-48.682296
71530,-26.97655,-48.682298
71531,-26.976548,-48.682298
71532,-26.976546,-48.682299
71533,-26.976542,-48.6823
71534,-26.97654,-48.6823
71535,-26.976535,-48.682301
71536,-26.976533,-48.682302
71537,-26.976531,-48.682303
71538,-26.976525,-48.682304
71539,-26.976522,-48.682305
71540,-26.97652,-48.682305
71541,-26.976517,-48.682306
71542,-26.976514,-48.682307
71543,-26.976509,-48.682308
71544,-26.976507,-48.682309
71545,-26.976505,-48.682309
71546,-26.976501,-48.68231
71547,-26.976497,-48.682311
71548,-26.976492,-48.682312
71549,-26.97649,-48.682313
71550,-26.976484,-48.682314
71551,-26.97648,-48.682315
71552,-26.976478,-48.682316
71553,-26.976476,-48.682316
71554,-26.976472,-48.682317
71555,-26.976468,-48.682318
71556,-26.976466,-48.682319
71557,-26.976464,-48.682319
71558,-26.97646,-48.68232
71559,-26.976454,-48.682322
71560,-26.976451,-48.682323
71561,-26.976449,-48.682323
71562,-26.976446,-48.682324
71563,-26.976443,-48.682325
71564,-26.976441,-48.682312
71565,-26.976439,-48.682312
71566,-26.976437,-48.682313
71567,-26.976433,-48.682314
71568,-26.97643,-48.682314
71569,-26.976425,-48.682315
71570,-26.976423,-48.682316
71571,-26.976416,-48.682317
71572,-26.976414,-48.682318
71573,-26.976412,-48.682318
71574,-26.97641,-48.682319
71575,-26.976408,-48.682319
71576,-26.976405,-48.682319
71577,-26.976399,-48.682321
71578,-26.976397,-48.682321
71579,-26.976395,-48.682322
71580,-26.976391,-48.682323
71581,-26.976389,-48.682323
71582,-26.976383,-48.682324
71583,-26.976381,-48.682325
71584,-26.976379,-48.682325
71585,-26.976374,-48.682326
71586,-26.976369,-48.682327
71587,-26.976367,-48.682328
71588,-26.976365,-48.682328
71589,-26.976357,-48.68233
71590,-26.976355,-48.68233
71591,-26.976352,-48.682331
71592,-26.976348,-48.682332
71593,-26.976341,-48.682333
71594,-26.976339,-48.682333
71595,-26.976337,-48.682334
71596,-26.976332,-48.682335
71597,-26.97633,-48.682335
71598,-26.976327,-48.682336
71599,-26.976323,-48.682337
71600,-26.976321,-48.682337
71601,-26.976316,-48.682339
71602,-26.976314,-48.682339
71603,-26.976312,-48.682339
71604,-26.976309,-48.68234
71605,-26.976307,-48.68234
71606,-26.976299,-48.682342
71607,-26.976297,-48.682343
71608,-26.976293,-48.682343
71609,-26.976291,-48.682344
71610,-26.976285,-48.682345
71611,-26.976283,-48.682346
71612,-26.97628,-48.682346
71613,-26.976275,-48.682347
71614,-26.976273,-48.682348
71615,-26.976271,-48.682348
71616,-26.976266,-48.682349
71617,-26.976264,-48.68235
71618,-26.976259,-48.682351
71619,-26.976257,-48.682351
71620,-26.976255,-48.682352
71621,-26.976252,-48.682352
71622,-26.97625,-48.682353
71623,-26.976248,-48.682353
71624,-26.976243,-48.682354
71625,-26.976241,-48.682355
71626,-26.976239,-48.682355
71627,-26.976241,-48.682348
71628,-26.976237,-48.682349
71629,-26.976233,-48.68235
71630,-26.976231,-48.68235
71631,-26.976229,-48.68235
71632,-26.976227,-48.682351
71633,-26.97622,-48.682352
71634,-26.976218,-48.682352
71635,-26.976212,-48.682354
71636,-26.976204,-48.682355
71637,-26.976202,-48.682356
71638,-26.976197,-48.682357
71639,-26.976195,-48.682357
71640,-26.976192,-48.682358
71641,-26.97619,-48.682358
71642,-26.976188,-48.682358
71643,-26.976184,-48.682359
71644,-26.97618,-48.68236
71645,-26.976177,-48.682361
71646,-26.976175,-48.682361
71647,-26.976171,-48.682362
71648,-26.976169,-48.682362
71649,-26.976166,-48.682363
71650,-26.976163,-48.682363
71651,-26.976161,-48.682364
71652,-26.976159,-48.682364
71653,-26.976155,-48.682365
71654,-26.976153,-48.682365
71655,-26.97615,-48.682366
71656,-26.976148,-48.682366
71657,-26.976142,-48.682368
71658,-26.976139,-48.682368
71659,-26.976134,-48.682369
71660,-26.97613,-48.68237
71661,-26.976125,-48.682371
71662,-26.976123,-48.682372
71663,-26.97612,-48.682372
71664,-26.976116,-48.682373
71665,-26.976114,-48.682373
71666,-26.976112,-48.682374
71667,-26.976108,-48.682375
71668,-26.976106,-48.682375
71669,-26.976099,-48.682376
71670,-26.976096,-48.682377
71671,-26.976094,-48.682377
71672,-26.976092,-48.682378
71673,-26.976089,-48.682378
71674,-26.976083,-48.68238
71675,-26.976081,-48.68238
71676,-26.976079,-48.68238
71677,-26.976077,-48.682381
71678,-26.976074,-48.682381
71679,-26.976068,-48.682383
71680,-26.976065,-48.682383
71681,-26.976063,-48.682384
71682,-26.976057,-48.682385
71683,-26.976054,-48.682386
71684,-26.976052,-48.682386
71685,-26.976049,-48.682386
71686,-26.97604,-48.682388
71687,-26.976037,-48.682389
71688,-26.976035,-48.682389
71689,-26.976031,-48.68239
71690,-26.976025,-48.682391
71691,-26.976043,-48.682376
71692,-26.976041,-48.682377
71693,-26.976034,-48.682378
71694,-26.976032,-48.682378
71695,-26.97603,-48.682379
71696,-26.976027,-48.682379
71697,-26.976019,-48.682381
71698,-26.976017,-48.682381
71699,-26.976014,-48.682381
71700,-26.976011,-48.682382
71701,-26.976003,-48.682383
71702,-26.976001,-48.682384
71703,-26.975999,-48.682384
71704,-26.975997,-48.682384
71705,-26.975995,-48.682385
71706,-26.975989,-48.682386
71707,-26.975987,-48.682386
71708,-26.975979,-48.682387
71709,-26.975977,-48.682388
71710,-26.975975,-48.682388
71711,-26.975973,-48.682388
71712,-26.975971,-48.682389
71713,-26.975969,-48.682389
71714,-26.975963,-48.68239
71715,-26.97596,-48.68239
71716,-26.975955,-48.682391
71717,-26.975953,-48.682392
71718,-26.975947,-48.682393
71719,-26.975945,-48.682393
71720,-26.975939,-48.682394
71721,-26.975936,-48.682394
71722,-26.975933,-48.682395
71723,-26.975931,-48.682395
71724,-26.975929,-48.682396
71725,-26.975924,-48.682397
71726,-26.975921,-48.682397
71727,-26.975919,-48.682397
71728,-26.975916,-48.682398
71729,-26.975912,-48.682398
71730,-26.975908,-48.682399
71731,-26.975906,-48.6824
71732,-26.975904,-48.6824
71733,-26.9759,-48.682401
71734,-26.975896,-48.682401
71735,-26.975892,-48.682402
71736,-26.97589,-48.682402
71737,-26.975888,-48.682402
71738,-26.975886,-48.682403
71739,-26.975884,-48.682403
71740,-26.97588,-48.682404
71741,-26.975878,-48.682404
71742,-26.975876,-48.682404
71743,-26.975872,-48.682405
71744,-26.975868,-48.682406
71745,-26.975866,-48.682406
71746,-26.975864,-48.682406
71747,-26.97586,-48.682407
71748,-26.975854,-48.682408
71749,-26.97585,-48.682409
71750,-26.975848,-48.682409
71751,-26.975846,-48.682409
71752,-26.975843,-48.68241
71753,-26.975849,-48.682404
71754,-26.975847,-48.682404
71755,-26.975845,-48.682405
71756,-26.975843,-48.682405
71757,-26.97584,-48.682405
71758,-26.975838,-48.682406
71759,-26.975833,-48.682406
71760,-26.975831,-48.682407
71761,-26.975829,-48.682407
71762,-26.975825,-48.682408
71763,-26.975822,-48.682408
71764,-26.97582,-48.682408
71765,-26.975818,-48.682409
71766,-26.975815,-48.682409
71767,-26.975809,-48.68241
71768,-26.975807,-48.68241
71769,-26.975805,-48.682411
71770,-26.975801,-48.682411
71771,-26.975799,-48.682411
71772,-26.975794,-48.682412
71773,-26.975792,-48.682412
71774,-26.97579,-48.682413
71775,-26.975784,-48.682414
71776,-26.97578,-48.682414
71777,-26.975778,-48.682415
71778,-26.975775,-48.682415
71779,-26.975769,-48.682416
71780,-26.975767,-48.682416
71781,-26.975764,-48.682417
71782,-26.975761,-48.682417
71783,-26.975753,-48.682418
71784,-26.975751,-48.682419
71785,-26.975749,-48.682419
71786,-26.975744,-48.68242
71787,-26.97574,-48.68242
71788,-26.975737,-48.682421
71789,-26.97573,-48.682422
71790,-26.975728,-48.682422
71791,-26.975723,-48.682423
71792,-26.975721,-48.682423
71793,-26.975714,-48.682424
71794,-26.975712,-48.682425
71795,-26.975709,-48.682425
71796,-26.975705,-48.682426
71797,-26.9757,-48.682427
71798,-26.975698,-48.682427
71799,-26.975696,-48.682427
71800,-26.97569,-48.682428
71801,-26.975688,-48.682428
71802,-26.975682,-48.682429
71803,-26.97568,-48.68243
71804,-26.975675,-48.68243
71805,-26.975673,-48.682431
71806,-26.975669,-48.682431
71807,-26.975667,-48.682432
71808,-26.975664,-48.682432
71809,-26.975659,-48.682433
71810,-26.975656,-48.682433
71811,-26.975654,-48.682434
71812,-26.97567,-48.682436
71813,-26.975667,-48.682436
71814,-26.975665,-48.682436
71815,-26.975662,-48.682437
71816,-26.97566,-48.682437
71817,-26.975655,-48.682438
71818,-26.975653,-48.682438
71819,-26.975647,-48.682439
71820,-26.975645,-48.68244
71821,-26.97564,-48.682441
71822,-26.975638,-48.682441
71823,-26.975635,-48.682442
71824,-26.975633,-48.682442
71825,-26.975629,-48.682442
71826,-26.975627,-48.682443
71827,-26.975625,-48.682443
71828,-26.975622,-48.682444
71829,-26.97562,-48.682444
71830,-26.975618,-48.682444
71831,-26.975615,-48.682445
71832,-26.975611,-48.682446
71833,-26.975609,-48.682446
71834,-26.975606,-48.682447
71835,-26.975604,-48.682447
71836,-26.975602,-48.682447
71837,-26.975599,-48.682448
71838,-26.975596,-48.682448
71839,-26.975592,-48.682449
71840,-26.97559,-48.682449
71841,-26.975588,-48.68245
71842,-26.975584,-48.68245
71843,-26.975581,-48.682451
71844,-26.975577,-48.682452
71845,-26.975574,-48.682452
71846,-26.97557,-48.682453
71847,-26.975566,-48.682454
71848,-26.975564,-48.682454
71849,-26.975561,-48.682454
71850,-26.975559,-48.682455
71851,-26.975557,-48.682455
71852,-26.975553,-48.682456
71853,-26.975551,-48.682456
71854,-26.975545,-48.682457
71855,-26.975543,-48.682458
71856,-26.975539,-48.682458
71857,-26.975537,-48.682459
71858,-26.975531,-48.68246
71859,-26.975529,-48.68246
71860,-26.975526,-48.682461
71861,-26.975523,-48.682461
71862,-26.975521,-48.682461
71863,-26.975518,-48.682462
71864,-26.975515,-48.682462
71865,-26.975513,-48.682463
71866,-26.975507,-48.682464
71867,-26.975505,-48.682464
71868,-26.975502,-48.682465
71869,-26.975499,-48.682465
71870,-26.975492,-48.682467
71871,-26.975486,-48.682468
71872,-26.975484,-48.682468
71873,-26.975479,-48.682469
71874,-26.9755,-48.682463
71875,-26.975498,-48.682463
71876,-26.975492,-48.682464
71877,-26.975488,-48.682465
71878,-26.975485,-48.682466
71879,-26.975483,-48.682466
71880,-26.975477,-48.682467
71881,-26.975475,-48.682467
71882,-26.975473,-48.682468
71883,-26.975471,-48.682468
71884,-26.975463,-48.682469
71885,-26.975461,-48.68247
71886,-26.975459,-48.68247
71887,-26.975457,-48.68247
71888,-26.975455,-48.682471
71889,-26.975451,-48.682471
71890,-26.975449,-48.682472
71891,-26.975442,-48.682473
71892,-26.975439,-48.682473
71893,-26.975437,-48.682474
71894,-26.975434,-48.682474
71895,-26.975428,-48.682475
71896,-26.975426,-48.682476
71897,-26.975424,-48.682476
